问题 ID,说明,状态,严重性,故事点,项目路径,位置种类,路径,折线图,列,事件 ID,帮助链接,程序集名称,程序集版本,程序集公钥,片段
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,482,20,P:System.Windows.Forms.FileDialog.FileName,,,,,SendImageMessage(ofd.FileName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,480,16,T:System.Windows.Forms.DialogResult,,,,,if (ofd.ShowDialog() == DialogResult.OK)                  {                      SendImageMessage(ofd.FileName);                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,480,16,T:System.Windows.Forms.DialogResult,,,,,if (ofd.ShowDialog() == DialogResult.OK)                  {                      SendImageMessage(ofd.FileName);                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,480,16,F:System.Windows.Forms.DialogResult.OK,,,,,if (ofd.ShowDialog() == DialogResult.OK)                  {                      SendImageMessage(ofd.FileName);                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,480,16,T:System.Windows.Forms.DialogResult,,,,,if (ofd.ShowDialog() == DialogResult.OK)                  {                      SendImageMessage(ofd.FileName);                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,480,16,M:System.Windows.Forms.CommonDialog.ShowDialog,,,,,if (ofd.ShowDialog() == DialogResult.OK)                  {                      SendImageMessage(ofd.FileName);                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,478,16,P:System.Windows.Forms.FileDialog.Title,,,,,"ofd.Title = ""选择图片"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,477,16,P:System.Windows.Forms.FileDialog.Filter,,,,,"ofd.Filter = ""图片文件|*.jpg;*.jpeg;*.png;*.gif;*.bmp"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,475,12,T:System.Windows.Forms.OpenFileDialog,,,,,"using (OpenFileDialog ofd = new OpenFileDialog())              {                  ofd.Filter = ""图片文件|*.jpg;*.jpeg;*.png;*.gif;*.bmp"";                  ofd.Title = ""选择图片"";                    if (ofd.ShowDialog() == DialogResult.OK)                  {                      SendImageMessage(ofd.FileName);                  }              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,475,12,M:System.Windows.Forms.OpenFileDialog.#ctor,,,,,"using (OpenFileDialog ofd = new OpenFileDialog())              {                  ofd.Filter = ""图片文件|*.jpg;*.jpeg;*.png;*.gif;*.bmp"";                  ofd.Title = ""选择图片"";                    if (ofd.ShowDialog() == DialogResult.OK)                  {                      SendImageMessage(ofd.FileName);                  }              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,471,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,471,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,471,16,F:System.Windows.Forms.MessageBoxIcon.Information,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,471,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,471,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,471,16,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,471,16,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,471,16,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,471,16,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,457,8,T:System.Windows.Forms.KeyEventArgs,,,,,"private void TxtMessage_KeyDown(object sender, KeyEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,463,16,P:System.Windows.Forms.KeyEventArgs.SuppressKeyPress,,,,,e.SuppressKeyPress = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,462,16,P:System.Windows.Forms.KeyEventArgs.Handled,,,,,e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,459,12,T:System.Windows.Forms.Keys,,,,,if (e.Control && e.KeyCode == Keys.Enter)              {                  SendTextMessage();                  e.Handled = true;                  e.SuppressKeyPress = true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,459,12,T:System.Windows.Forms.Keys,,,,,if (e.Control && e.KeyCode == Keys.Enter)              {                  SendTextMessage();                  e.Handled = true;                  e.SuppressKeyPress = true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,459,12,F:System.Windows.Forms.Keys.Enter,,,,,if (e.Control && e.KeyCode == Keys.Enter)              {                  SendTextMessage();                  e.Handled = true;                  e.SuppressKeyPress = true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,459,12,T:System.Windows.Forms.Keys,,,,,if (e.Control && e.KeyCode == Keys.Enter)              {                  SendTextMessage();                  e.Handled = true;                  e.SuppressKeyPress = true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,459,12,P:System.Windows.Forms.KeyEventArgs.KeyCode,,,,,if (e.Control && e.KeyCode == Keys.Enter)              {                  SendTextMessage();                  e.Handled = true;                  e.SuppressKeyPress = true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,459,12,P:System.Windows.Forms.KeyEventArgs.Control,,,,,if (e.Control && e.KeyCode == Keys.Enter)              {                  SendTextMessage();                  e.Handled = true;                  e.SuppressKeyPress = true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,446,12,T:System.Windows.Forms.ListBox,,,,,if (_listUsers.SelectedItem is PeerInfo peer)              {                  LoadConversation(peer);              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,446,12,P:System.Windows.Forms.ListBox.SelectedItem,,,,,if (_listUsers.SelectedItem is PeerInfo peer)              {                  LoadConversation(peer);              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,437,16,"M:System.Windows.Forms.Control.Invoke(System.Delegate,System.Object[])",,,,,"Invoke(new EventHandler<string>(Service_ErrorOccurred), sender, error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,435,12,P:System.Windows.Forms.Control.InvokeRequired,,,,,"if (InvokeRequired)              {                  Invoke(new EventHandler<string>(Service_ErrorOccurred), sender, error);                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,430,12,T:System.Windows.Forms.ToolStripStatusLabel,,,,,_lblStatus.Text = message;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,430,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,_lblStatus.Text = message;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,425,12,T:System.Windows.Forms.Label,,,,,"_lblUsers.Text = string.Format(""在线用户 ({0})"", _onlinePeers.Count);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,425,12,P:System.Windows.Forms.Label.Text,,,,,"_lblUsers.Text = string.Format(""在线用户 ({0})"", _onlinePeers.Count);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,419,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(""无法加载图片: "" + ex.Message, ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,419,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(""无法加载图片: "" + ex.Message, ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,419,16,F:System.Windows.Forms.MessageBoxIcon.Error,,,,,"MessageBox.Show(""无法加载图片: "" + ex.Message, ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,419,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(""无法加载图片: "" + ex.Message, ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,419,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(""无法加载图片: "" + ex.Message, ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,419,16,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show(""无法加载图片: "" + ex.Message, ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,419,16,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(""无法加载图片: "" + ex.Message, ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,419,16,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(""无法加载图片: "" + ex.Message, ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,419,16,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show(""无法加载图片: "" + ex.Message, ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,414,20,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(""发送图片失败!"", ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,414,20,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(""发送图片失败!"", ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,414,20,F:System.Windows.Forms.MessageBoxIcon.Error,,,,,"MessageBox.Show(""发送图片失败!"", ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,414,20,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(""发送图片失败!"", ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,414,20,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(""发送图片失败!"", ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,414,20,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show(""发送图片失败!"", ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,414,20,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(""发送图片失败!"", ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,414,20,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(""发送图片失败!"", ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,414,20,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show(""发送图片失败!"", ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,401,20,T:System.Drawing.Image,,,,,"ChatMessage message = new ChatMessage                      {                          SenderId = _discoveryService.GetLocalPeer().PeerId,                          SenderName = _userName,                          ImageContent = Image.FromFile(imagePath),                          MessageType = ChatMessageType.Image,                          IsSentByMe = true                      };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,401,20,T:System.Drawing.Image,,,,,"ChatMessage message = new ChatMessage                      {                          SenderId = _discoveryService.GetLocalPeer().PeerId,                          SenderName = _userName,                          ImageContent = Image.FromFile(imagePath),                          MessageType = ChatMessageType.Image,                          IsSentByMe = true                      };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,401,20,M:System.Drawing.Image.FromFile(System.String),,,,,"ChatMessage message = new ChatMessage                      {                          SenderId = _discoveryService.GetLocalPeer().PeerId,                          SenderName = _userName,                          ImageContent = Image.FromFile(imagePath),                          MessageType = ChatMessageType.Image,                          IsSentByMe = true                      };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,401,20,T:System.Drawing.Image,,,,,"ChatMessage message = new ChatMessage                      {                          SenderId = _discoveryService.GetLocalPeer().PeerId,                          SenderName = _userName,                          ImageContent = Image.FromFile(imagePath),                          MessageType = ChatMessageType.Image,                          IsSentByMe = true                      };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,390,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,390,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,390,16,F:System.Windows.Forms.MessageBoxIcon.Information,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,390,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,390,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,390,16,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,390,16,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,390,16,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,390,16,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,382,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(""发送失败!"", ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,382,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(""发送失败!"", ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,382,16,F:System.Windows.Forms.MessageBoxIcon.Error,,,,,"MessageBox.Show(""发送失败!"", ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,382,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(""发送失败!"", ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,382,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(""发送失败!"", ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,382,16,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show(""发送失败!"", ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,382,16,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(""发送失败!"", ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,382,16,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(""发送失败!"", ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,382,16,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show(""发送失败!"", ""错误"", MessageBoxButtons.OK, MessageBoxIcon.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,378,16,T:System.Windows.Forms.TextBox,,,,,_txtMessage.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,378,16,M:System.Windows.Forms.TextBoxBase.Clear,,,,,_txtMessage.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,360,12,T:System.Windows.Forms.TextBox,,,,,string text = _txtMessage.Text.Trim();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,360,12,P:System.Windows.Forms.TextBox.Text,,,,,string text = _txtMessage.Text.Trim();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,356,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,356,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,356,16,F:System.Windows.Forms.MessageBoxIcon.Information,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,356,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,356,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,356,16,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,356,16,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,356,16,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,356,16,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show(""请先选择一个用户!"", ""提示"", MessageBoxButtons.OK, MessageBoxIcon.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,349,12,T:System.Windows.Forms.TextBox,,,,,_txtMessage.Focus();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,349,12,M:System.Windows.Forms.Control.Focus,,,,,_txtMessage.Focus();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,336,12,T:System.Windows.Forms.Panel,,,,,_panelMessages.Controls.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,336,12,T:System.Windows.Forms.Control.ControlCollection,,,,,_panelMessages.Controls.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\Form1.cs,336,12,P:System.Windows.Forms.Control.Controls,,,,,_panelMessages.Controls.Clear();
